date,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume
2020-09-08,10125.69,,15768.31017626,337.48,,209229.73612667
2020-09-09,10224.56,,9645.50409232,351.1,,166730.61512655
2020-09-10,10343.23,,11237.01908035,368.06,,217245.43576712
2020-09-11,10394.41,,7200.29156246,373.93,,132464.58690229
2020-09-12,10446.52,,6495.30033616,387.81,,109437.79363532
2020-09-13,10336.76,,10442.19360563,366.58,,164465.94392732
2020-09-14,10679.95,,13532.95018331,377.28,,190573.77197746
2020-09-15,10783.75,,12634.3292873,364.2,,170054.9627384
2020-09-16,10959.61,,11003.70130082,365.23,,130167.7980122
2020-09-17,10943.61,,8885.4490645,389.45,,212965.41279613
2020-09-18,10937.52,,8660.059472,384.64,,163353.49313499
2020-09-19,11080.0,,5718.02211829,385.23,,70257.87733175
2020-09-20,10920.89,,6003.78509052,370.69,,89803.37071302
2020-09-21,10416.82,,15004.71121349,340.11,,266795.43383713
2020-09-22,10531.13,,7904.25642443,344.26,,125988.89838001
2020-09-23,10235.1,,8893.24233647,320.63,,190725.11444266
2020-09-24,10740.01,,9678.39349807,349.14,,183245.45463309
2020-09-25,10690.53,,9690.62760986,352.11,,126913.44997664
2020-09-26,10730.0,,3783.39739972,354.13,,61035.01105045
2020-09-27,10778.2,,3880.03686062,357.55,,80085.26429182
2020-09-28,10695.55,,8876.06156838,353.91,,104212.37558644
2020-09-29,10840.73,,8200.78265336,359.9,,116581.13501754
2020-09-30,10779.63,,6318.52943807,359.89,,61528.3697469
2020-10-01,10617.63,,12848.73637335,352.9,,123288.381776
2020-10-02,10573.12,,10263.48290265,345.7,,152553.41162458
2020-10-03,10551.65,,3211.70459291,346.18,,39972.14867485
2020-10-04,10671.11,,3569.25620166,352.48,,57672.70466128
2020-10-05,10795.0,,6081.38701926,353.73,,53291.56083882
2020-10-06,10602.66,,7596.36372031,340.78,,101113.66417348
2020-10-07,10670.47,,6108.04255109,341.68,,95554.36544775
2020-10-08,10933.09,,11301.25106194,351.25,,88039.97567275
2020-10-09,11057.07,,10098.3991552,365.36,,116241.01508045
2020-10-10,11299.5,,9312.75916488,370.75,,117309.72652529
2020-10-11,11374.01,,5163.46475688,374.38,,55925.96138195
2020-10-12,11535.46,,11056.91558046,386.74,,111464.29529211
2020-10-13,11428.22,,8639.21277154,381.37,,84543.6186979
2020-10-14,11427.7,,7078.70152873,378.97,,80200.71716699
2020-10-15,11509.34,,8538.52039637,377.94,,68915.97860381
2020-10-16,11328.95,,9505.26615373,365.57,,106263.28472121
2020-10-17,11367.89,,3586.1455215,368.48,,41868.07115942
2020-10-18,11514.2,,4352.09499051,378.58,,42509.2101992
2020-10-19,11760.45,,10313.23447344,379.36,,69957.45766229
2020-10-20,11923.83,,13840.02481291,368.81,,84940.26982272
2020-10-21,12808.0,,32404.63293167,391.53,,249849.80700571
2020-10-22,12987.02,,20337.78966446,414.7,,182333.508395
2020-10-23,12937.09,,10450.87207186,409.52,,124844.52058112
2020-10-24,13126.24,,7915.34663475,412.58,,68349.19907782
2020-10-25,13045.0,,9276.17719938,406.46,,53762.84086586
2020-10-26,13068.79,,12275.35826032,393.12,,129676.34185848
2020-10-27,13698.18,,17267.43967837,404.55,,108903.27558482
2020-10-28,13281.05,,21073.3766776,388.63,,128255.13819075
2020-10-29,13460.0,,15796.07667651,387.6,,104421.73544657
2020-10-30,13571.51,,15664.29047538,382.77,,107710.17276225
2020-10-31,13804.81,,12166.30429818,386.74,,76755.21020838
2020-11-01,13771.59,,6252.00619492,396.91,,49385.47176829
2020-11-02,13563.22,,12191.83070954,383.33,,128275.51088227
2020-11-03,14035.8,,13965.78812958,388.32,,105339.73002582
2020-11-04,14161.48,,16894.77786852,403.18,,214751.18285099
2020-11-05,15608.21,,31865.97472203,417.17,,248936.20591844
2020-11-06,15599.95,,25150.39252742,456.65,,357787.28499666
2020-11-07,14834.09,,23552.06912628,435.73,,297289.78479728
2020-11-08,15482.9,,11856.3281802,454.61,,111199.12192081
2020-11-09,15342.25,,21951.27612698,444.81,,171387.94473541
2020-11-10,15315.03,,13489.67510052,450.89,,132863.6764641
2020-11-11,15705.79,,15257.35722584,463.79,,195694.06578762
2020-11-12,16310.81,,22153.73849401,462.98,,180116.97555794
2020-11-13,16339.56,,14593.51518544,477.14,,134796.05936368
2020-11-14,16082.01,,9205.916488,461.16,,114594.78378366
2020-11-15,15966.89,,6250.07966791,448.58,,89217.75628557
2020-11-16,16726.64,,13948.30524238,460.85,,112980.26100088
2020-11-17,17679.36,,25230.22403641,482.68,,196041.73514216
2020-11-18,17782.91,,32425.98660226,478.96,,296492.09128068
2020-11-19,17821.58,,17141.49267548,471.92,,131594.48266392
2020-11-20,18675.25,,17901.931678,510.43,,296509.77452923
2020-11-21,18721.21,,13604.27139959,553.07,,287728.12781004
2020-11-22,18437.66,,15423.83816127,560.82,,403902.15612966
2020-11-23,18384.82,,17655.66362172,609.26,,444789.07944749
2020-11-24,19172.84,,26623.09452709,605.45,,387478.59472708
2020-11-25,18721.93,,20485.39373121,568.79,,255508.1788265
2020-11-26,17170.0,,48644.17078197,520.34,,614152.35686943
2020-11-27,17153.95,,23333.98429789,519.07,,199205.09175665
2020-11-28,17739.85,,13157.9519653,538.11,,166450.43752162
2020-11-29,18202.04,,8932.25029132,576.76,,139940.81576302
2020-11-30,19713.94,,27293.4791942,617.0,,313418.9868296
2020-12-01,18782.97,,30442.86543674,586.03,,373179.79775575
2020-12-02,19225.63,,16227.13637423,597.35,,136242.16440789
2020-12-03,19448.64,,14648.29683367,616.65,,168346.30401374
2020-12-04,18658.1,,16382.87739223,567.6,,195480.70629191
2020-12-05,19158.96,,7082.22230272,597.29,,95956.77136123
2020-12-06,19375.6,,6665.28189472,601.95,,101652.72670304
2020-12-07,19177.71,,8977.45166263,591.47,,79196.58540342
2020-12-08,18316.22,,15161.86263318,554.79,,173888.79056355
2020-12-09,18546.55,,20667.36635634,573.38,,246145.836363
2020-12-10,18253.44,,14899.20296937,559.45,,117320.21056794
2020-12-11,18042.15,,16953.63356031,544.23,,173696.26025699
2020-12-12,18821.28,,8616.1725039,568.64,,101618.14658727
2020-12-13,19166.65,,10624.20069187,590.75,,105159.23425191
2020-12-14,19272.37,,9102.36972564,586.39,,103488.31631148
2020-12-15,19444.6,,15345.21212651,589.08,,95567.38638129
2020-12-16,21359.65,,33350.23500216,637.98,,261818.28860235
2020-12-17,22826.48,,53602.34952384,643.37,,430253.08270837
2020-12-18,23137.76,,24829.23581848,654.66,,177136.01903836
2020-12-19,23849.99,,20577.66441198,658.96,,186815.55508677
2020-12-20,23476.51,,14963.41787144,638.4,,164504.33582055
2020-12-21,22729.4,,25728.63855953,608.07,,267136.10267039
2020-12-22,23823.27,,18597.6512303,636.82,,207333.55726725
2020-12-23,23228.35,,23412.12172023,585.11,,328147.46529268
2020-12-24,23717.96,,16440.75295146,612.27,,213890.61477265
2020-12-25,24704.71,,15792.47583445,626.75,,158871.75321373
2020-12-26,26475.35,,24782.44015598,636.52,,195895.6773533
2020-12-27,26258.65,,33627.00745897,684.12,,436385.25431205
2020-12-28,27040.36,,21265.70934972,729.7,,397946.53045409
2020-12-29,27366.35,,20668.10433798,731.76,,295088.40177823
2020-12-30,28897.42,,28181.49681491,752.86,,238441.21767564
2020-12-31,28990.08,,28813.88691084,737.67,,217610.26070386
2021-01-01,29412.84,,22211.25251806,730.99,,198060.44209411
2021-01-02,32225.91,,46675.24652146,775.3,,368899.31941969
2021-01-03,33080.66,,36951.71650628,980.44,,858743.81908511
2021-01-04,32019.99,,46045.38968508,1042.38,,1103882.9026854
2021-01-05,34030.64,,42282.56920027,1103.73,,858495.88816745
2021-01-06,36859.26,,45744.10320015,1212.02,,821084.91284462
2021-01-07,39505.56,,50346.30569052,1227.34,,661416.03292889
2021-01-08,40665.15,,48522.48490272,1217.35,,781425.78426996
2021-01-09,40257.43,,27152.97102881,1281.45,,434123.02634182
2021-01-10,38171.57,,43736.57031589,1255.13,,670103.5931583
2021-01-11,35452.59,,102503.15672849,1088.79,,1556217.07756248
2021-01-12,34038.98,,48227.62752035,1049.79,,656376.70350396
2021-01-13,37393.66,,39608.73718747,1130.8,,504920.57439418
2021-01-14,39125.14,,31868.76049365,1231.32,,438467.28987015
2021-01-15,36754.67,,36421.05918785,1168.1,,578841.8829192
2021-01-16,36006.94,,20861.42545209,1227.14,,422140.39314774
2021-01-17,35820.0,,19182.04934663,1232.99,,295103.60231119
2021-01-18,36624.23,,16609.64108414,1258.48,,287749.94730348
2021-01-19,35917.28,,18904.77910604,1368.04,,709702.99933138
2021-01-20,35503.09,,25445.70800774,1376.88,,596370.07168489
2021-01-21,30855.95,,50473.11375071,1110.62,,789194.34468025
2021-01-22,32984.93,,48155.72161708,1233.6,,758560.99547401
2021-01-23,32112.01,,16139.81478284,1234.55,,269855.02080844
2021-01-24,32288.56,,13618.80097809,1394.0,,434746.40508943
2021-01-25,32261.87,,23045.66293389,1317.97,,627535.52793717
2021-01-26,32510.82,,23535.83891688,1367.98,,484756.90659865
2021-01-27,30407.13,,46207.08537355,1240.96,,546037.67685749
2021-01-28,33488.99,,36007.06269488,1333.19,,361803.16655087
2021-01-29,34262.11,,72641.07974951,1379.87,,629545.82992845
2021-01-30,34315.63,,21362.15173754,1380.0,,283799.50273321
2021-01-31,33137.74,,16436.39757593,1313.94,,216853.04918505
2021-02-01,33533.19,,21975.41378272,1374.6,,282549.58638538
2021-02-02,35512.67,,19995.83908338,1513.67,,596570.35740844
2021-02-03,37678.37,,23781.96945181,1668.72,,492422.63736011
2021-02-04,36975.0,,31699.36292316,1597.55,,531943.12791716
2021-02-05,38311.49,,17842.70173175,1721.06,,414535.83691975
2021-02-06,39265.43,,27102.80602941,1679.77,,330440.89591973
2021-02-07,38871.42,,20297.87256102,1615.32,,416691.917484
2021-02-08,46448.1,,47934.0103883,1752.98,,454314.62328634
2021-02-09,46514.73,,36418.79365116,1772.16,,345860.43376582
2021-02-10,44850.0,,25818.01157857,1742.93,,368565.10934926
2021-02-11,47997.91,,26222.60477552,1787.32,,263018.46640028
2021-02-12,47408.34,,23503.15583529,1845.0,,324522.83669583
2021-02-13,47232.45,,12020.8773325,1818.01,,222718.507164
2021-02-14,48680.69,,15146.55244091,1803.75,,172443.99258151
2021-02-15,47936.37,,19432.15278111,1779.62,,320429.97588848
2021-02-16,49158.71,,23053.20561135,1781.97,,209801.29066471
2021-02-17,52170.01,,25675.171441,1852.0,,224624.79625355
2021-02-18,51601.73,,15689.40275173,1939.64,,279501.81066288
2021-02-19,55983.56,,27961.48197104,1957.68,,247118.43154671
2021-02-20,55923.52,,22137.82194494,1915.46,,419107.37348279
2021-02-21,57489.16,,13530.43444443,1935.57,,159669.07872776
2021-02-22,54142.13,,49449.16575779,1778.66,,665395.31208108
2021-02-23,48899.99,,72300.585728,1577.83,,1013355.39743643
2021-02-24,49737.82,,30732.14949499,1625.3,,440088.38004088
2021-02-25,47058.48,,28011.20414657,1482.62,,335391.64228393
2021-02-26,46326.2,,36048.6181927,1445.18,,380775.95904184
2021-02-27,46180.75,,16290.28071728,1460.57,,231399.55692715
2021-02-28,45231.75,,22745.60600179,1422.02,,460805.82144299
2021-03-01,49639.4,,25068.25043716,1571.82,,313413.589566
2021-03-02,48511.6,,17063.56302004,1488.34,,240668.58113618
2021-03-03,50360.0,,21301.47723933,1567.86,,233779.70945241
2021-03-04,48368.52,,23386.97957577,1539.69,,231528.48274717
2021-03-05,48769.47,,25468.18029576,1528.82,,324961.01226774
2021-03-06,48909.84,,11877.83755909,1651.83,,248888.00355718
2021-03-07,50978.61,,13965.15473114,1728.22,,210732.49738587
2021-03-08,52415.23,,18856.28684439,1834.58,,310581.14494936
2021-03-09,54916.38,,21177.14953983,1871.99,,225203.26521323
2021-03-10,55890.69,,28326.07770941,1795.37,,284059.53415917
2021-03-11,57815.47,,24369.21216789,1827.04,,210929.2155979
2021-03-12,57225.91,,21760.53824103,1767.79,,236995.37958528
2021-03-13,61178.5,,22301.28588901,1921.61,,242511.38585835
2021-03-14,58972.7,,13581.96759058,1848.9,,153591.2699543
2021-03-15,55636.15,,31651.39184131,1795.07,,283178.47343009
2021-03-16,56927.11,,24432.37878722,1806.03,,183635.76254277
2021-03-17,58925.54,,22687.57433043,1824.74,,192527.7769105
2021-03-18,57644.95,,21459.4962399,1776.4,,190138.5330396
2021-03-19,58039.66,,16429.629743,1809.38,,144695.63348271
2021-03-20,58116.7,,9725.28123717,1806.47,,111937.33021974
2021-03-21,57363.32,,11841.63877891,1784.0,,121647.31152544
2021-03-22,54110.07,,19512.15647151,1681.02,,200417.24791012
2021-03-23,54345.54,,19221.75674,1668.09,,212509.86225776
2021-03-24,52276.16,,23775.21362623,1581.79,,278130.15826272
2021-03-25,51325.01,,29642.04415588,1587.08,,286235.84724682
2021-03-26,55072.44,,17843.00738205,1700.1,,175253.6705026
2021-03-27,55856.53,,11333.33349523,1713.88,,110263.21715736
2021-03-28,55778.82,,9235.80302347,1686.92,,95999.89882024
2021-03-29,57613.48,,17552.36885101,1815.73,,203102.37426045
2021-03-30,58786.46,,15105.07669026,1841.16,,151376.69947985
2021-03-31,58800.0,,17376.62672814,1920.0,,263472.22513295
2021-04-01,58726.48,,11096.33004907,1968.38,,206220.44426132
2021-04-02,58981.04,,10966.93017846,2134.68,,273307.72019019
2021-04-03,57094.34,,8405.26400491,2009.25,,198152.20897275
2021-04-04,58215.94,,6301.43187883,2076.36,,117506.19033922
2021-04-05,59123.02,,9204.86323941,2106.98,,150633.34725495
2021-04-06,58019.98,,10354.33014603,2113.0,,195664.36827122
2021-04-07,55955.75,,17787.29445084,1964.23,,297887.0746854
2021-04-08,58083.1,,8073.59731731,2081.29,,134740.59760903
2021-04-09,58092.68,,8094.74629652,2066.03,,116343.17660276
2021-04-10,59778.6,,12817.81106734,2133.08,,172198.2806936
2021-04-11,59985.26,,7278.96516665,2150.54,,83861.37599123
2021-04-12,59839.82,,11467.72752999,2138.03,,127578.86243868
2021-04-13,63588.22,,17897.76603088,2299.92,,230007.9920857
2021-04-14,62971.8,,22570.84113444,2432.54,,322816.09722215
2021-04-15,63229.04,,11209.4505281,2517.03,,218658.15563428
2021-04-16,61427.27,,19867.41322269,2426.64,,305993.48077725
2021-04-17,60058.86,,10847.76785762,2318.7,,184015.29039346
2021-04-18,56274.41,,36891.70959047,2241.46,,484164.17039406
2021-04-19,55696.83,,16838.39171629,2163.82,,269095.50575273
2021-04-20,56499.29,,18608.27983583,2332.6,,312215.54603767
2021-04-21,53800.86,,15584.08398293,2357.21,,305022.6790685
2021-04-22,51701.59,,30427.89153907,2399.99,,584078.8877022
2021-04-23,51187.27,,38794.85818376,2370.05,,644161.18986279
2021-04-24,50089.15,,11839.14355893,2216.72,,220990.83137577
2021-04-25,49121.0,,14633.51206544,2322.16,,253708.11161981
2021-04-26,54053.6,,18005.22399425,2534.0,,310905.02678021
2021-04-27,55069.62,,13957.08649512,2667.86,,276539.98979416
2021-04-28,54894.03,,16484.33677655,2751.59,,388997.91493036
2021-04-29,53580.0,,14592.31688772,2758.92,,289566.94008224
2021-04-30,57798.77,,16536.33288912,2776.45,,203784.33868508
2021-05-01,57859.28,,10787.04933216,2948.92,,219121.32332416
2021-05-02,56625.2,,7647.62578087,2952.09,,158755.45128689
2021-05-03,57212.73,,15165.00648795,3433.99,,552087.28112543
2021-05-04,53241.92,,23492.0586849,3240.01,,713308.42978124
2021-05-05,57515.69,,22918.90458572,3529.97,,466260.19811275
2021-05-06,56440.66,,18244.13605211,3492.75,,368967.13672979
2021-05-07,57380.39,,18323.8958022,3484.7,,305837.39644288
2021-05-08,58958.05,,15374.94442964,3917.26,,329490.02398979
2021-05-09,58312.57,,17169.72318523,3928.44,,303199.06513222
2021-05-10,55866.41,,24647.23540718,3949.45,,591122.82046763
2021-05-11,56753.19,,15446.63591676,4179.76,,371785.21687275
2021-05-12,49498.77,,29660.84273553,3826.37,,617506.79293758
2021-05-13,49690.11,,42250.08740789,3719.23,,812296.19058095
2021-05-14,49893.48,,21987.79362448,4080.51,,344804.82454669
2021-05-15,46775.51,,21936.11454712,3649.54,,332664.12210277
2021-05-16,46450.79,,30655.33064729,3585.62,,496714.18827206
2021-05-17,43580.5,,43660.22208427,3283.32,,681492.46445778
2021-05-18,42857.15,,28210.30024018,3375.96,,443596.42566946
2021-05-19,36731.75,,109537.24233282,2443.91,,1664158.9063247
2021-05-20,40623.33,,51445.79735691,2775.07,,1050830.69730324
2021-05-21,37340.77,,55961.90006046,2434.86,,936011.86609611
2021-05-22,37476.83,,29239.02738254,2297.19,,665111.58789821
2021-05-23,34758.67,,53433.30296532,2099.58,,1045012.76021567
2021-05-24,38878.56,,44419.45827713,2651.24,,860939.09041545
2021-05-25,38361.81,,26107.55687287,2707.56,,725633.89598362
2021-05-26,39293.23,,25107.68631485,2889.84,,532990.73904717
2021-05-27,38556.88,,19390.89447264,2745.51,,380707.48775302
2021-05-28,35680.47,,36231.72333985,2413.81,,657497.5191979
2021-05-29,34627.82,,27999.15073256,2280.72,,496783.55299687
2021-05-30,35669.44,,16038.94658082,2387.66,,388966.15183724
2021-05-31,37279.31,,19527.11600162,2707.12,,400639.23849696
2021-06-01,36685.0,,15713.10281689,2634.42,,341435.04494495
2021-06-02,37577.91,,13952.35891376,2706.64,,268753.93459884
2021-06-03,39248.55,,14325.7560692,2856.68,,254235.89167581
2021-06-04,36856.52,,17917.63251152,2690.68,,294466.9594428
2021-06-05,35539.49,,13654.69033381,2629.75,,228143.70836692
2021-06-06,35800.48,,8184.50324318,2710.97,,122420.16649011
2021-06-07,33575.91,,18997.71626987,2592.47,,267934.37140931
2021-06-08,33402.13,,34937.55754915,2509.11,,451505.06172677
2021-06-09,37403.86,,26040.89793254,2611.27,,291643.03769418
2021-06-10,36694.05,,19853.81418911,2471.59,,181679.49879048
2021-06-11,37338.44,,14142.19349961,2355.27,,189880.6813896
2021-06-12,35557.33,,14516.54556279,2371.49,,177293.96771257
2021-06-13,39015.24,,15748.96203951,2510.23,,172712.48563163
2021-06-14,40539.47,,21916.84415956,2582.86,,169626.35302782
2021-06-15,40162.37,,17020.70299457,2543.58,,168529.3479128
2021-06-16,38351.0,,17238.57541183,2367.73,,178257.28803783
2021-06-17,38095.17,,15970.35031651,2373.33,,153637.62400874
2021-06-18,35841.81,,23472.37724375,2234.47,,273328.22658507
2021-06-19,35484.79,,16801.08670642,2164.72,,162828.91242019
2021-06-20,35585.78,,19400.07454207,2242.9,,231871.91509491
2021-06-21,31609.82,,41304.39903519,1885.67,,598655.07269099
2021-06-22,32538.37,,48409.17333487,1881.65,,620163.37396399
2021-06-23,33688.35,,23124.81248294,1968.37,,287217.09052056
2021-06-24,34654.58,,16868.94084747,1988.81,,208623.5990145
2021-06-25,31594.63,,26505.19266978,1809.07,,370739.74744615
2021-06-26,32275.19,,18299.38702942,1829.17,,238207.16665611
2021-06-27,34709.23,,14428.92978925,1984.71,,177413.91064922
2021-06-28,34493.22,,14920.2647883,2083.79,,278261.98240028
2021-06-29,35904.28,,17917.59826258,2166.18,,215702.68781407
2021-06-30,35060.0,,16700.72309396,2276.72,,254873.14574192
2021-07-01,33516.11,,13210.9509733,2107.01,,240720.57482006
2021-07-02,33805.02,,11765.65389836,2156.0,,192127.19122379
2021-07-03,34682.16,,6197.80112922,2226.95,,98666.79185779
2021-07-04,35284.05,,6224.03057033,2323.15,,126325.73621254
2021-07-05,33697.78,,9607.60619891,2197.34,,156103.9362224
2021-07-06,34225.73,,10313.01368118,2321.84,,165693.46720418
2021-07-07,33878.56,,9404.8979867,2316.82,,159702.0440841
2021-07-08,32875.95,,14147.3525248,2116.95,,223830.00371273
2021-07-09,33824.26,,8320.90649257,2147.38,,190883.32617917
2021-07-10,33515.35,,4906.24582215,2110.55,,116594.48589325
2021-07-11,34259.23,,7023.06500489,2140.82,,89340.97126887
2021-07-12,33091.1,,10145.24046995,2030.72,,174561.37955667
2021-07-13,32734.14,,9478.04218884,1940.76,,217891.77262081
2021-07-14,32816.39,,10355.3186961,1994.11,,195351.53451543
2021-07-15,31868.68,,11273.61174025,1918.07,,229477.74435019
2021-07-16,31388.06,,10006.47793721,1877.22,,184221.68200937
2021-07-17,31533.91,,5695.57411588,1899.75,,113724.29716977
2021-07-18,31788.25,,5006.4831051,1891.46,,124679.10845278
2021-07-19,30842.03,,11027.00528966,1818.44,,191611.5191467
2021-07-20,29796.16,,18114.15286104,1786.46,,278984.79921803
2021-07-21,32135.19,,15598.47830878,1996.18,,263702.46075895
2021-07-22,32287.74,,7704.6404628,2024.75,,196355.49626351
2021-07-23,33647.26,,9004.84262627,2125.81,,177278.18951605
2021-07-24,34283.01,,9864.75243703,2185.95,,151102.52474975
2021-07-25,35428.26,,9434.63002297,2193.03,,129013.98912781
2021-07-26,37262.77,,40354.54555841,2228.26,,427763.06726806
2021-07-27,39470.48,,24709.10440908,2300.59,,253782.97390467
2021-07-28,40035.1,,27198.33358111,2300.42,,205833.21106135
2021-07-29,40039.44,,11022.42512817,2383.32,,172925.7166805
2021-07-30,42237.95,,15063.2344059,2463.9,,222140.744211
2021-07-31,41495.01,,9351.94288576,2533.74,,134549.11974341
2021-08-01,39865.41,,10617.67293456,2555.43,,260742.0604239
2021-08-02,39149.59,,12379.41216528,2608.12,,234264.49105555
2021-08-03,38191.44,,15094.81739624,2508.31,,237814.06443089
2021-08-04,39722.41,,15327.67624669,2724.71,,250129.62895073
2021-08-05,40888.74,,28507.85532682,2829.35,,326176.98753449
